id,nombre,tipo,dirección,ciudad,provincia,país,código_iso,latitud,longitud,descripción,motivo_inclusión,adaptaciones_sensoriales,certificación,nivel_verificación,web_oficial,url_oficial,fuente,fecha_verificación
INFO-REST-01,💡 Pauta de reserva — Restaurantes Sin Ruido,restaurante_silencioso,,España,,España,,40.4168,-3.7038,"Al reservar en cualquier restaurante silencioso, incluye en el campo de observaciones: 'Buenas tardes. Acudimos con una persona con alta sensibilidad sensorial y autismo. Rogamos, si es posible, que se nos asigne una mesa en esquina, alejada de la zona de paso de los camareros, la cocina y los altavoces de música.' Horario óptimo: almuerzo a las 13:15h o cena a las 20:30h — los primeros 45 min la sala estará vacía, lo que permite una adaptación progresiva al entorno.",,,,Verificado - Documentación pública,,,https://www.audiocentros.com,2026-07-20
INTL-001,Peppa Pig Theme Park Dallas-Fort Worth,Parque temático,8851 26th Blvd,North Richland Hills,TX,Estados Unidos,US,,,Parque temático infantil certificado Certified Autism Center (CAC) por IBCCES desde su apertura el 1 de marzo de 2025.,Certificación IBCCES Certified Autism Center (CAC) anunciada en comunicado oficial del parque.,"Personal formado en sensibilización sobre autismo, guía sensorial del parque, sala de calma.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.peppapigthemepark.com/dallas-ft-worth/,https://www.peppapigthemepark.com/dallas-ft-worth/press-releases/peppa-pig-theme-park-dallas-fort-worth-announces-its-status-as-a-certified-autism-center/,https://www.peppapigthemepark.com/dallas-ft-worth/press-releases/peppa-pig-theme-park-dallas-fort-worth-announces-its-status-as-a-certified-autism-center/,2026-07-20
INTL-002,Indianapolis International Airport (IND),Aeropuerto,7800 Col. H. Weir Cook Memorial Dr,Indianapolis,IN,Estados Unidos,US,39.7173,-86.2946,"Aeropuerto certificado KultureCity Sensory Inclusive, con dos salas sensoriales tras el control de seguridad, una en cada terminal.","Certificación KultureCity Sensory Inclusive Venue, anunciada en comunicado oficial del aeropuerto.","Dos salas sensoriales tras seguridad, mochilas sensoriales disponibles, personal formado.",KultureCity Sensory Inclusive,Verificado - Fuente oficial,https://www.ind.com,https://www.ind.com/about/media/media-releases/indy-airport-is-now-a-certified-sensory-inclusive-venue,https://www.ind.com/about/media/media-releases/indy-airport-is-now-a-certified-sensory-inclusive-venue,2026-07-20
INTL-003,Salt Lake City International Airport (SLC),Aeropuerto,,Salt Lake City,UT,Estados Unidos,US,40.7884,-111.9778,"Primera de tres salas sensoriales previstas, inaugurada en marzo de 2025 en el Concourse A-west, diseñada por KultureCity.","Sala sensorial física documentada en el blog oficial del aeropuerto, diseñada junto con KultureCity.","Sala sensorial en Concourse A-west, mochilas sensoriales, señalización específica.",KultureCity Sensory Inclusive,Verificado - Fuente oficial,https://slcairport.com,https://slcairport.com/blog/2025/04/accessibility-at-slc-supporting-passengers-with-sensory-needs/,https://slcairport.com/blog/2025/04/accessibility-at-slc-supporting-passengers-with-sensory-needs/,2026-07-20
INTL-004,Lucas Oil Stadium,Estadio,500 S Capitol Ave,Indianapolis,IN,Estados Unidos,US,39.759991,-86.163712,"Estadio de los Indianapolis Colts (NFL), certificado como recinto Sensory Inclusive por KultureCity.",Certificación KultureCity Sensory Inclusive anunciada en la web oficial del estadio.,"Sala sensorial, mochilas sensoriales en préstamo, personal formado.",KultureCity Sensory Inclusive,Verificado - Fuente oficial,https://www.lucasoilstadium.com,https://www.lucasoilstadium.com/lucas-oil-stadium-is-certified-sensory-inclusive/,https://www.lucasoilstadium.com/lucas-oil-stadium-is-certified-sensory-inclusive/,2026-07-20
INTL-005,Gillette Stadium,Estadio,1 Patriot Pl,,,Estados Unidos,US,42.090908,-71.264709,"Estadio de los New England Patriots (NFL), con sala sensorial y certificación Sensory Inclusive de KultureCity.",Certificación KultureCity Sensory Inclusive y sala sensorial anunciadas en la web oficial del estadio.,"Sala sensorial, mochilas sensoriales en préstamo, personal formado.",KultureCity Sensory Inclusive,Verificado - Fuente oficial,https://www.gillettestadium.com,https://www.gillettestadium.com/gillette-stadium-announces-addition-of-sensory-room-and-certification-as-sensory-inclusive-stadium/,https://www.gillettestadium.com/gillette-stadium-announces-addition-of-sensory-room-and-certification-as-sensory-inclusive-stadium/,2026-07-20
INTL-006,Bank of America Stadium,Estadio,800 S Mint St,Charlotte,NC,Estados Unidos,US,35.225845,-80.853607,"Estadio de los Carolina Panthers (NFL), certificado como recinto Sensory Inclusive por KultureCity.",Certificación KultureCity Sensory Inclusive anunciada en la web oficial del equipo/estadio.,"Sala sensorial, mochilas sensoriales en préstamo, personal formado.",KultureCity Sensory Inclusive,Verificado - Fuente oficial,https://www.panthers.com,https://www.panthers.com/news/bank-of-america-stadium-certified-as-a-kulturecity-sensory-inclusive-venue,https://www.panthers.com/news/bank-of-america-stadium-certified-as-a-kulturecity-sensory-inclusive-venue,2026-07-20
INTL-007,Emirates Park Zoo and Resort,Zoológico,"12th Street, Al Bahyah",Abu Dabi,,Emiratos Árabes Unidos,AE,24.545707,54.67369,Zoológico y resort certificado como Certified Autism Center (CAC) por IBCCES.,Listado como sede certificada IBCCES CAC en el directorio de viajes de Autism Travel.,Personal formado en sensibilización sobre autismo (según certificación IBCCES CAC).,IBCCES Certified Autism Center (CAC),Verificado - Documentación pública,https://emiratesparkzooandresort.com,,https://autismtravel.com/travel-directory/,2026-07-20
INTL-008,Dubai Aquarium & Underwater Zoo,Acuario,"Level 2, The Dubai Mall, Downtown Dubai",Dubái,,Emiratos Árabes Unidos,AE,25.199514,55.277397,Acuario certificado como Certified Autism Center (CAC) por IBCCES.,Listado como sede certificada IBCCES CAC en el directorio de viajes de Autism Travel.,Personal formado en sensibilización sobre autismo (según certificación IBCCES CAC).,IBCCES Certified Autism Center (CAC),Verificado - Documentación pública,https://thedubaiaquarium.com,,https://autismtravel.com/travel-directory/,2026-07-20
INTL-009,LEGOLAND California Resort,Parque temático,1 Legoland Dr,Carlsbad,CA,Estados Unidos,US,33.126475,-117.311376,"Parque temático, parque acuático y hoteles certificados como Certified Autism Center (CAC) por IBCCES desde 2022.",Certificación IBCCES CAC anunciada por IBCCES y confirmada en el centro de ayuda oficial del resort.,"Guías sensoriales por atracción, sala sensorial en el DUPLO Family Care Center, hora sensory-friendly diaria.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.legoland.com/california/,https://california-support.legoland.com/hc/en-us/articles/25007290318493-How-does-LEGOLAND-California-Resort-support-guests-with-autism,https://ibcces.org/blog/2023/02/06/legolandus/,2026-07-20
INTL-010,LEGOLAND Florida Resort,Parque temático,1 Legoland Way,Winter Haven,FL,Estados Unidos,US,27.987982,-81.691579,"Primer resort de parques temáticos en obtener la certificación Certified Autism Center (CAC) de IBCCES, en abril de 2022.",Certificación IBCCES CAC anunciada por IBCCES y confirmada en la página oficial de accesibilidad del resort.,"Guías sensoriales por atracción, salas sensoriales en DUPLO Valley, primeros auxilios y Water Park.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.legoland.com/florida/,https://www.legoland.com/florida/plan-your-visit/know-before-you-go/accessibility-information/,https://ibcces.org/blog/2022/04/28/legoland-florida/,2026-07-20
INTL-011,LEGOLAND New York Resort,Parque temático,1 Legoland Way,Goshen,NY,Estados Unidos,US,41.37687,-74.31438,Parque temático certificado como Certified Autism Center (CAC) por IBCCES.,Certificación IBCCES CAC documentada en la propia página oficial del resort dedicada a la certificación.,"Guías sensoriales por atracción, sala sensorial, personal formado en sensibilización sobre autismo.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.legoland.com/new-york/,https://www.legoland.com/new-york/plan-your-visit/know-before-you-go/certified-autism-center/,https://www.legoland.com/new-york/plan-your-visit/know-before-you-go/certified-autism-center/,2026-07-20
INTL-012,LEGOLAND Korea Resort,Parque temático,,Chuncheon,Gangwon,Corea del Sur,KR,,,Parque temático certificado como Certified Autism Center (CAC) por IBCCES.,Certificación IBCCES CAC anunciada en el blog oficial de IBCCES.,"Guías sensoriales por atracción, personal formado en sensibilización sobre autismo.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.legoland.kr,https://ibcces.org/blog/2024/04/19/legoland-korea-resort/,https://ibcces.org/blog/2024/04/19/legoland-korea-resort/,2026-07-20
INTL-013,LEGOLAND Japan Resort,Parque temático,,Nagoya,Aichi,Japón,JP,,,Primer parque temático de Japón en obtener la certificación Certified Autism Center (CAC) de IBCCES.,Certificación IBCCES CAC anunciada en el blog oficial de IBCCES.,"Guías sensoriales por atracción, personal formado en sensibilización sobre autismo.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.legoland.jp,https://ibcces.org/blog/2024/06/27/legoland-japan-resort/,https://ibcces.org/blog/2024/06/27/legoland-japan-resort/,2026-07-20
INTL-014,SeaWorld Orlando,Parque temático / zoológico marino,7007 Sea World Dr,Orlando,FL,Estados Unidos,US,28.411456,-81.461705,Parque certificado como Certified Autism Center (CAC) por IBCCES desde el 2 de abril de 2019.,Certificación IBCCES CAC anunciada tanto por IBCCES como en el blog oficial del parque.,"Guía sensorial del parque, personal formado en sensibilización sobre autismo, recursos de planificación previa a la visita.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://seaworld.com/orlando/,https://seaworld.com/orlando/blog/certified-autism-center-awareness-2020/,https://ibcces.org/blog/2019/04/02/seaworld-orlando-is-now-a-certified-autism-center/,2026-07-20
INTL-015,Aquatica Orlando,Parque acuático,5800 Water Play Way,Orlando,FL,Estados Unidos,US,28.41562,-81.45697,Primer parque acuático del mundo certificado como Certified Autism Center (CAC) por IBCCES.,Certificación IBCCES CAC documentada en el blog oficial del parque (grupo SeaWorld).,"Personal formado en sensibilización sobre autismo, recursos de planificación previa a la visita.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://seaworld.com/orlando/aquatica/,https://seaworld.com/orlando/blog/florida-autism-friendly-water-park/,https://seaworld.com/orlando/blog/florida-autism-friendly-water-park/,2026-07-20
INTL-016,Discovery Cove,Resort de día todo incluido,6000 Discovery Cove Way,Orlando,FL,Estados Unidos,US,28.4032,-81.457,"Primer resort de día todo incluido y parque de interacción con animales de EE. UU. certificado como Certified Autism Center (CAC) por IBCCES, desde 2019.",Certificación IBCCES CAC documentada tanto por IBCCES como en la propia página oficial del parque.,"Guías sensoriales, espacios de calma designados, personal formado en sensibilización sobre autismo.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://discoverycove.com/orlando/,https://discoverycove.com/orlando/help/guests-with-disabilities/certified-autism-center/,https://ibcces.org/blog/2023/03/08/discoverycove/,2026-07-20
INTL-017,Western Maryland Scenic Railroad,Ferrocarril turístico,13 Canal St,Cumberland,MD,Estados Unidos,US,,,Ferrocarril turístico patrimonial certificado como Certified Autism Center (CAC) por IBCCES.,"Certificación IBCCES CAC (renovación) documentada por Autism Travel, el portal de directorios de IBCCES.",Personal formado en sensibilización sobre autismo.,IBCCES Certified Autism Center (CAC),Verificado - Documentación pública,https://wmsr.com,https://autismtravel.com/2026/07/16/wmsr-renewal/,https://autismtravel.com/2026/07/16/wmsr-renewal/,2026-07-20
INTL-018,Ripley's Aquarium of Canada,Acuario,288 Bremner Blvd,Toronto,ON,Canadá,CA,43.642403,-79.385971,Primer acuario de Canadá certificado como Certified Autism Center (CAC) por IBCCES.,"Certificación IBCCES CAC (renovación) documentada por Autism Travel, el portal de directorios de IBCCES.","Personal formado en sensibilización sobre autismo, recursos de planificación previa a la visita.",IBCCES Certified Autism Center (CAC),Verificado - Documentación pública,https://www.ripleyaquariums.com/canada/,https://ibcces.org/blog/2024/04/16/ripleys-aquarium-of-canada-renewal/,https://ibcces.org/blog/2024/04/16/ripleys-aquarium-of-canada-renewal/,2026-07-20
INTL-019,AAMI Park,Estadio,60 Olympic Blvd,Melbourne,Victoria,Australia,AU,-37.824986,144.983261,Estadio deportivo certificado como recinto Sensory Inclusive por KultureCity.,Ficha del recinto en el directorio oficial de sedes certificadas de KultureCity.,"Mochilas sensoriales en préstamo, personal formado, según certificación KultureCity.",KultureCity Sensory Inclusive,Verificado - Documentación pública,https://aami-park.com.au,https://venue.kulturecity.org/venues/aami-park,https://venue.kulturecity.org/venues/aami-park,2026-07-20
INTL-020,Dublin Airport,Aeropuerto,,Dublín,,Irlanda,IE,53.426448,-6.24991,"Aeropuerto con sala sensorial dedicada, documentada en su propia página oficial de accesibilidad.",Sala sensorial descrita en la página oficial de accesibilidad del aeropuerto.,Sala sensorial dedicada.,,Verificado - Fuente oficial,https://www.dublinairport.com,https://www.dublinairport.com/accessibility/sensory-room,https://www.dublinairport.com/accessibility/sensory-room,2026-07-20
INTL-021,Aeropuerto de Alicante-Elche Miguel Hernández,Aeropuerto,,Elche,Alicante,España,ES,38.2822,-0.55816,Aeropuerto gestionado por Aena que cuenta con una Sala Sensorial para pasajeros con autismo u otras neurodivergencias.,Sala Sensorial anunciada en comunicado de prensa oficial de Aena.,Sala Sensorial.,,Verificado - Fuente oficial,https://www.aena.es,https://www.aena.es/es/prensa/el-aeropuerto-de-alicante-elche-miguel-hernandez-abre-la-sala-sensorial.html,https://www.aena.es/es/prensa/el-aeropuerto-de-alicante-elche-miguel-hernandez-abre-la-sala-sensorial.html,2026-07-20
INTL-022,Aeropuerto Josep Tarradellas Barcelona-El Prat,Aeropuerto,,El Prat de Llobregat,Barcelona,España,ES,41.2971,2.0785,Aeropuerto gestionado por Aena que cuenta con una Sala Sensorial para pasajeros con autismo u otras neurodivergencias.,"Sala Sensorial confirmada por un medio especializado en discapacidad, que cita el anuncio de Aena.",Sala Sensorial.,,Verificado - Prensa o medio reconocido,https://www.aena.es,,https://tododisca.es/discapacidad/sala-sensorial-personas-autismo-solo-dos-aeropuertos-espana/,2026-07-20
INTL-023,Museu Oscar Niemeyer,Museo,"R. Marechal Hermes, 999",Curitiba,Paraná,Brasil,BR,-25.410228,-49.266134,Museo de arte que dispone de una Sala de Acomodação Sensorial (sala de acomodación sensorial) para visitantes autistas o neurodivergentes.,Sala de acomodación sensorial y préstamo de auriculares antirruido descritos en la página oficial de accesibilidad del museo.,"Sala de acomodación sensorial, auriculares antirruido en préstamo, cordón identificativo Sunflower.",,Verificado - Fuente oficial,https://www.museuoscarniemeyer.org.br,https://www.museuoscarniemeyer.org.br/faq/acessibilidade,https://www.museuoscarniemeyer.org.br/faq/acessibilidade,2026-07-20
INTL-024,Aeroporto Internacional Tom Jobim (Galeão),Aeropuerto,,Rio de Janeiro,Rio de Janeiro,Brasil,BR,-22.81,-43.2506,Aeropuerto que inauguró una sala sensorial para pasajeros con trastorno del espectro autista.,Inauguración de sala sensorial cubierta por prensa especializada en accesibilidad y autismo.,Sala sensorial en área de embarque.,,Verificado - Prensa o medio reconocido,https://www.riogaleao.com,,https://aeroin.net/aeroporto-do-galeao-inaugura-sala-sensorial-para-passageiros-com-transtorno-do-espectro-autista/,2026-07-20
INTL-025,Aeropuerto Internacional de Tocumen,Aeropuerto,,Panamá,,Panamá,PA,9.07136,-79.3835,Primera sala sensorial de Centroamérica y el Caribe para pasajeros con autismo u otras neurodivergencias.,Inauguración de sala sensorial cubierta por prensa y por una organización de defensa de derechos de personas con discapacidad.,Sala sensorial.,,Verificado - Prensa o medio reconocido,https://www.tocumenpanama.aero,,https://integrapanama.org/2025/07/28/sala-sensorial-aeropuerto-tocumen-autismo-panama/,2026-07-20
INTL-026,Orlando International Airport (MCO),Aeropuerto,,Orlando,FL,Estados Unidos,US,28.424618,-81.310753,"Aeropuerto certificado Certified Autism Center™ por IBCCES desde abril de 2024, con la sala sensorial ""Annie's Space"" en la Terminal A.","Certificación IBCCES CAC y sala sensorial ""Annie's Space"" documentadas en comunicados y páginas oficiales del aeropuerto.","Sala sensorial ""Annie's Space"" (Terminal A, Nivel 3, junto al food court, 7:00-21:00h), perros de terapia, personal formado.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://flymco.com,https://flymco.com/accessibility/annies-space-sensory-room/,https://flymco.com/media/press-releases/item/a-cozy-comfort-launches-at-mco-annies-space-sensory-room-welcomes-travelers/,2026-07-20
INTL-027,Newark Liberty International Airport – Terminal A,Aeropuerto,,Newark,NJ,Estados Unidos,US,40.689491,-74.174538,"La Terminal A cuenta con dos salas sensoriales (antes y después del control de seguridad), diseñadas con el Anderson Center for Autism e integradas con el programa TSA Cares.",Dos salas sensoriales anunciadas en comunicado de prensa oficial de la Port Authority of NY & NJ.,"Sala sensorial previa a seguridad (tema fluvial de Nueva Jersey) y sala sensorial posterior a seguridad (simulador de cabina de avión), programa TSA Cares.",Certificada por Anderson Center for Autism,Verificado - Fuente oficial,https://www.newarkairport.com,https://www.newarkairport.com/explore-ewr/terminals/terminal-a/terminal-a-accessibility-features,https://www.panynj.gov/port-authority/en/press-room/press-release-archives/2025-press-releases/newark-liberty-international-airport-s-terminal-a-debuts-second-.html,2026-07-20
INTL-028,San José Mineta International Airport (SJC),Aeropuerto,1701 Airport Blvd,San José,CA,Estados Unidos,US,37.363949,-121.92894,"Aeropuerto que, en colaboración con Nutanix y el Children's Discovery Museum of San Jose, está construyendo la sala sensorial ""The Nest by Nutanix"" (apertura prevista invierno de 2026).","Anuncio oficial conjunto del aeropuerto, Nutanix y Children's Discovery Museum of San Jose.","Sala sensorial ""The Nest by Nutanix"", en construcción — apertura prevista invierno de 2026.",,Verificado - Fuente oficial,https://www.flysanjose.com,https://www.flysanjose.com/news-release/sensory-room,https://www.flysanjose.com/news-release/sensory-room,2026-07-20
INTL-029,American Museum of Natural History,Museo,200 Central Park West,Nueva York,NY,Estados Unidos,US,40.781324,-73.973988,"Museo con sala sensorial permanente (Planta 1) y el programa ""Discovery Squad"" para familias autistas, desarrollado con el Seaver Autism Center (Icahn School of Medicine at Mount Sinai).",Sala sensorial y programas documentados en la página oficial de accesibilidad del museo.,"Sala sensorial permanente (hasta 15 personas, sin reserva), mochilas sensoriales en préstamo, guía sensorial por planta, programa Discovery Squad.",,Verificado - Fuente oficial,https://www.amnh.org,https://www.amnh.org/plan-your-visit/accessibility/sensory-resources-for-visitors,https://www.amnh.org/plan-your-visit/accessibility/sensory-resources-for-visitors,2026-07-20
INTL-030,Houston Museum of Natural Science,Museo,5555 Hermann Park Dr,Houston,TX,Estados Unidos,US,29.722013,-95.389633,"Museo certificado Certified Autism Center™ por IBCCES desde febrero de 2020, con sala sensorial permanente.",Certificación IBCCES CAC anunciada oficialmente por el museo.,"Sala sensorial permanente (Duncan Wing, planta baja), mochilas sensoriales en préstamo, eventos ""Sensory Friendly"" tres veces al año, app Access HMNS.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.hmns.org,https://www.hmns.org/visit/accessibility/,https://blog.hmns.org/2020/02/houston-museum-of-natural-science-is-now-a-certified-autism-center/,2026-07-20
INTL-031,Museum of the American Revolution,Museo,101 S 3rd St,Filadelfia,PA,Estados Unidos,US,39.948371,-75.145845,Museo certificado Certified Autism Center™ por IBCCES desde 2019.,Certificación IBCCES CAC anunciada oficialmente por el museo.,"Guía sensorial, auriculares antirruido en préstamo, sala tranquila con proyección de las películas del museo, ""Relaxed Experience Mornings"" trimestrales.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.amrevmuseum.org,https://www.amrevmuseum.org/press-releases/museum-of-the-american-revolution-earns-the-certified-autism-center-designation,https://www.amrevmuseum.org/press-releases/museum-of-the-american-revolution-earns-the-certified-autism-center-designation,2026-07-20
INTL-032,Kennedy Space Center Visitor Complex,Centro espacial / museo,,Merritt Island,FL,Estados Unidos,US,28.515556,-80.681667,Centro de visitantes certificado Certified Autism Center™ por IBCCES.,Certificación IBCCES CAC anunciada en la sala de prensa oficial del centro.,"Guía sensorial actualizada, zonas designadas de baja estimulación sensorial, auriculares antirruido en préstamo, personal formado.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.kennedyspacecenter.com,https://www.kennedyspacecenter.com/info/plan-your-visit/accessibility-information/,https://media.kennedyspacecenter.com/kscvc-is-now-an-certified-autism-center/,2026-07-20
INTL-033,The Florida Aquarium,Acuario,701 Channelside Dr,Tampa,FL,Estados Unidos,US,27.9398,-82.4403,"Acuario con el programa ""A Day of Discovery"", una experiencia adaptada para visitantes con diferencias sensoriales, desarrollado con el Center for Autism and Related Disabilities (C.A.R.D.) de la USF.",Programa de accesibilidad sensorial documentado en la página oficial de accesibilidad del acuario.,"Programa ""A Day of Discovery"" (visita adaptada) en colaboración con USF C.A.R.D.",,Verificado - Fuente oficial,https://www.flaquarium.org,https://www.flaquarium.org/visit/visitor-information/accessibility/,https://www.flaquarium.org/visit/visitor-information/accessibility/,2026-07-20
INTL-034,Georgia Aquarium,Acuario,225 Baker St NW,Atlanta,GA,Estados Unidos,US,33.763382,-84.39511,"Primer acuario del mundo certificado Certified Autism Center™ por IBCCES, desde octubre de 2018.",Certificación IBCCES CAC anunciada oficialmente por el acuario.,"Horas ""Sensory Friendly"" mensuales (último domingo, 8:00-10:00h, con pantallas apagadas e iluminación reducida), personal formado.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.georgiaaquarium.org,https://www.georgiaaquarium.org/resource-center/press-releases/georgia-aquarium-becomes-first-aquarium-designated-as-a-certified-autism-center/,https://www.georgiaaquarium.org/resource-center/press-releases/georgia-aquarium-becomes-first-aquarium-designated-as-a-certified-autism-center/,2026-07-20
INTL-035,Ripley's Aquarium of the Smokies,Acuario,88 River Rd,Gatlinburg,TN,Estados Unidos,US,35.7143,-83.513443,"Acuario certificado Certified Autism Center™ por IBCCES desde 2019, primer destino de Tennessee con esta certificación.",Certificación IBCCES CAC documentada por IBCCES/Autism Travel.,"""Sensory Friendly Night"" periódicas, ""Autism Family Day"" anual, personal formado en sensibilización sobre autismo.",IBCCES Certified Autism Center (CAC),Verificado - Documentación pública,https://www.ripleyaquariums.com/gatlinburg/,https://autismtravel.com/2019/06/18/ripleys-aquarium-of-the-smokies/,https://ibcces.org/blog/2019/06/18/ripleys-aquarium-of-the-smokies/,2026-07-20
INTL-036,Children's Museum of Pittsburgh,Museo infantil,10 Children's Way,Pittsburgh,PA,Estados Unidos,US,40.451562,-80.006819,"Museo infantil con tardes ""Sensory Friendly"" mensuales y recursos sensoriales permanentes.","Programa ""Sensory Friendly Afternoons"" y recursos sensoriales documentados en la página oficial de accesibilidad del museo.","""Sensory Friendly Afternoons"" (segundo martes de cada mes, 13:00-17:00h, iluminación y sonido reducidos), kits sensoriales, varias zonas tranquilas designadas.",,Verificado - Fuente oficial,https://pittsburghkids.org,https://pittsburghkids.org/visit-2/plan-your-visit/accessibility/,https://pittsburghkids.org/visit-2/plan-your-visit/accessibility/,2026-07-20
INTL-037,Denver Museum of Nature & Science,Museo,2001 Colorado Blvd,Denver,CO,Estados Unidos,US,39.74754,-104.94286,"Museo con recursos sensoriales permanentes y noches de baja estimulación sensorial, en colaboración con el programa ""Opening Doors"" de la Autism Society of Colorado.",Recursos y programa sensorial documentados en la página oficial de accesibilidad del museo.,"Mochila SPARK (Sensory Processing and Autism Resource Kit) en préstamo, sesiones de cine ""Sensory Friendly"", noches de baja estimulación cuatro veces al año.",,Verificado - Fuente oficial,https://www.dmns.org,https://www.dmns.org/visit/accessibility/,https://www.dmns.org/visit/accessibility/,2026-07-20
INTL-038,Cincinnati/Northern Kentucky International Airport (CVG),Aeropuerto,2939 Terminal Dr,Hebron,KY,Estados Unidos,US,39.053276,-84.663017,Aeropuerto con sala sensorial infantil en el Concourse A.,Sala sensorial documentada en la página oficial de accesibilidad del aeropuerto.,"Sala sensorial infantil (Concourse A, junto a Over the Rhine Market), área de juegos infantil (Concourse B).",,Verificado - Fuente oficial,https://www.cvgairport.com,https://www.cvgairport.com/accessibility/,https://www.cvgairport.com/accessibility/,2026-07-20
INTL-039,Morgan's Wonderland,Parque temático inclusivo,5223 David Edwards Dr,San Antonio,TX,Estados Unidos,US,29.539166,-98.39278,"Primer parque temático ""ultra-accesible"" del mundo, diseñado desde su origen (2010) para ser disfrutado por personas con cualquier discapacidad física, cognitiva o sensorial.",Diseño y programa de accesibilidad íntegra documentados en la página oficial del parque; entrada gratuita para personas con necesidades especiales.,"Todo el parque diseñado para accesibilidad sensorial, cognitiva y física; entrada gratuita para visitantes con necesidades especiales.",,Verificado - Fuente oficial,https://morganswonderland.org,https://morganswonderland.org/,https://morganswonderland.org/,2026-07-20
INTL-040,Morgan's Inspiration Island,Parque acuático inclusivo,5223 David Edwards Dr,San Antonio,TX,Estados Unidos,US,29.539166,-98.39278,"Primer parque acuático ""ultra-accesible"" del mundo, dentro del complejo de Morgan's Wonderland, con sillas acuáticas y adaptaciones para cualquier discapacidad.",Diseño y programa de accesibilidad íntegra documentados en la página oficial del parque; entrada gratuita para personas con necesidades especiales.,"Todo el parque diseñado para accesibilidad sensorial, cognitiva y física; sillas acuáticas (PneuChairs) en préstamo; entrada gratuita para visitantes con necesidades especiales.",,Verificado - Fuente oficial,https://morganswonderland.org/park/morgans-inspiration-island/,https://morganswonderland.org/park/morgans-inspiration-island/,https://morganswonderland.org/park/morgans-inspiration-island/,2026-07-20
INTL-041,Sesame Place Philadelphia,Parque temático,100 Sesame Rd,Langhorne,PA,Estados Unidos,US,40.184184,-74.872487,"Primer parque temático del mundo certificado como Certified Autism Center™ por IBCCES, desde 2018.",Certificación IBCCES CAC (renovada en 2026) documentada por IBCCES y Autism Travel.,"Guía sensorial por atracción, personal formado en sensibilización sobre autismo, espacios tranquilos designados.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://sesameplace.com/philadelphia/,https://sesameplace.com/philadelphia/help/accessibility-guide/,https://ibcces.org/blog/2026/04/21/sesameplace-philadelphia-cac/,2026-07-20
INTL-042,Peppa Pig Theme Park Florida,Parque temático,1 Legoland Way,Winter Haven,FL,Estados Unidos,US,27.987982,-81.691579,"Parque temático infantil certificado como Certified Autism Center™ por IBCCES, junto a LEGOLAND Florida Resort.",Certificación IBCCES CAC anunciada en el blog oficial de IBCCES antes de la apertura del parque.,"Guía sensorial por atracción (revisión detallada de IBCCES), personal formado en sensibilización sobre autismo.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://peppapigthemepark.com/florida/,https://peppapigthemepark.com/florida/help/accessibility/,https://ibcces.org/blog/2021/11/16/peppa-pig-theme-park-reveals-new-accessible-ride-vehicle-and-will-open-as-a-certified-autism-center/,2026-07-20
INTL-043,Dorney Park & Wildwater Kingdom,Parque temático,4000 Dorney Park Rd,Allentown,PA,Estados Unidos,US,40.578419,-75.533218,Parque temático y acuático certificado como Certified Autism Center™ por IBCCES desde 2019.,Certificación IBCCES CAC anunciada oficialmente y cubierta por prensa regional.,"Sala sensorial y tranquila, programa de ""boarding pass"", espacios exteriores tranquilos.",IBCCES Certified Autism Center (CAC),Verificado - Prensa o medio reconocido,https://www.dorneypark.com,https://www.dorneypark.com/accessibility,https://www.wfmz.com/news/area/lehighvalley/dorney-park-officially-a-certified-autism-center/article_9101412a-e5e0-11e9-80fb-17b10e983d2b.html,2026-07-20
INTL-044,Kennywood,Parque temático,4800 Kennywood Blvd,West Mifflin,PA,Estados Unidos,US,40.38762,-79.86398,Parque temático certificado como Certified Autism Center™ por IBCCES desde 2019.,Certificación IBCCES CAC anunciada en el blog oficial de IBCCES.,"Mochilas sensoriales (tapones para los oídos, fidget, libros para colorear), identificación de zonas de baja afluencia.",IBCCES Certified Autism Center (CAC),Verificado - Fuente oficial,https://www.kennywood.com,https://www.kennywood.com/plan-your-visit/accessibility,https://ibcces.org/blog/2019/04/17/kennywood-becomes-certified-autism-center/,2026-07-20
